bill_id,retailer_name,order_date,email,product,product_category,quantity,price,payment_method,commission,payment_terms,final_price,payment_status,billing_address,promotion
2927906629,Bruno,01/04/2024,bfellowfk@digg.com,mustard oil,oil,10,1600,PayPal,0.9%,100%,1520,paid,087 Coolidge Drive,false
2440963194,Phyllis,27/03/2024,pdesortsfl@123-reg.co.uk,mustard oil,oil,6,960,credit card,0.9%,50%,950.4,pending,91 Hazelcrest Alley,false
5566392822,Lynn,09/02/2024,lsootfm@squidoo.com,coconut oil,oil,16,3200,Gpay,1%,10%,2880,pending,40635 Brown Parkway,false
1538212005,Hillary,29/04/2024,hdreyefn@topsy.com,olive oil,oil,23,5060,cash,2%,100%,4807,paid,7 Nelson Parkway,false
6259306040,Augusto,07/03/2024,aslucockfo@de.vu,palm oil,oil,17,2040,cash,1%,50%,2019.6,pending,208 Walton Lane,true
4920949170,Lexi,18/01/2024,lvanderweedenburgfp@fda.gov,palm oil,oil,22,2640,Gpay,0.9%,80%,2587.2,pending,37 Waxwing Street,true
9619539524,Myles,28/01/2024,mvoglfq@stumbleupon.com,palm oil,oil,12,1440,Gpay,0.9%,10%,1296,pending,16631 Debs Pass,false
8638722842,Calvin,09/04/2024,cdenziloefr@xinhuanet.com,olive oil,oil,24,5280,credit card,2%,10%,4752,pending,10721 Caliangt Plaza,false
7173158257,Neysa,02/01/2024,nreppaportfs@miibeian.gov.cn,olive oil,oil,22,4840,Gpay,1%,90%,4694.8,pending,101 Sage Road,true
7083868786,Gwenette,02/02/2024,garborft@ebay.co.uk,Sunflower oil,oil,12,1800,PayPal,2%,10%,1620,pending,08348 Bluestem Circle,true
1163482552,Ros,11/02/2024,rseawardfu@unc.edu,Sunflower oil,oil,18,2700,debit card,2%,50%,2673,pending,40109 Briar Crest Alley,false
3230101197,Ruddy,06/02/2024,rbutlinfv@meetup.com,palm oil,oil,19,2280,PayPal,0.9%,50%,2257.2,pending,79 Browning Park,true
1093295694,Max,29/01/2024,msircombefw@ameblo.jp,Sunflower oil,oil,19,2850,cash,0.9%,80%,2793,pending,378 Pennsylvania Way,false
5820975626,Brennan,08/01/2024,bsoldifx@umich.edu,Sunflower oil,oil,12,1800,PayPal,1%,90%,1746,pending,4582 Green Center,false
4680138505,Noah,18/01/2024,nibbisonfy@so-net.ne.jp,mustard oil,oil,5,800,PayPal,2%,90%,776,pending,70786 Sundown Center,false
2129482198,Marchelle,26/02/2024,mspoolefz@dailymail.co.uk,mustard oil,oil,5,800,cash,0.9%,80%,784,pending,99 Vera Place,false
7684705644,Farrah,06/04/2024,fmullettg0@cbc.ca,Sunflower oil,oil,7,1050,PayPal,1%,50%,1039.5,pending,44 Golden Leaf Circle,true
9016359036,Tova,18/02/2024,tallflattg1@themeforest.net,palm oil,oil,3,360,PayPal,2%,50%,356.4,pending,4774 Dovetail Lane,false
3202850237,Charlotta,06/01/2024,cwortersg2@wikimedia.org,olive oil,oil,19,4180,cash,1%,10%,3762,pending,7 Fordem Point,false
9390346452,Shandie,08/02/2024,sgarrowayg3@123-reg.co.uk,olive oil,oil,17,3740,Gpay,2%,50%,3702.6,pending,6147 Raven Alley,false
4265358055,Jsandye,07/03/2024,jloughmang4@cdbaby.com,olive oil,oil,3,660,PayPal,0.9%,10%,594,pending,9 Everett Terrace,true
2837050873,Glyn,30/01/2024,gbillsberryg5@delicious.com,palm oil,oil,24,2880,credit card,0.9%,90%,2793.6,pending,5 Clemons Plaza,false
0066846471,Angelico,11/02/2024,alippittg6@jugem.jp,coconut oil,oil,23,4600,cash,0.9%,10%,4140,pending,9 Mifflin Center,false
3098433760,Lexy,03/02/2024,lsanbrookg7@addthis.com,coconut oil,oil,8,1600,Gpay,0.9%,50%,1584,pending,960 Cherokee Drive,false
1494456125,Remington,18/03/2024,relphinstoneg8@yelp.com,mustard oil,oil,2,320,PayPal,0.9%,80%,313.6,pending,241 Miller Park,false
3641732522,Damara,08/04/2024,ddorantg9@shutterfly.com,palm oil,oil,9,1080,cash,0.9%,100%,1026,paid,05683 Bluejay Place,true
8836587933,Flossie,26/01/2024,fcottrellga@g.co,coconut oil,oil,7,1400,PayPal,0.9%,50%,1386,pending,12217 Del Sol Center,true
6949106920,Alina,27/03/2024,asealygb@forbes.com,olive oil,oil,16,3520,Gpay,1%,80%,3449.6,pending,7811 Maryland Point,false
2290794945,Krishna,07/03/2024,kwallworkegc@de.vu,olive oil,oil,19,4180,credit card,0.9%,100%,3971,paid,4095 Florence Place,false
0305506714,Olenka,17/03/2024,opizzeygd@blogs.com,olive oil,oil,25,5500,Gpay,2%,80%,5390,pending,7069 Hollow Ridge Circle,false
0431165955,Lindsay,25/03/2024,ldericotge@g.co,olive oil,oil,18,3960,PayPal,0.9%,50%,3920.4,pending,6135 Duke Pass,true
6548886178,Yettie,20/03/2024,yghelardonigf@youtube.com,Sunflower oil,oil,10,1500,Gpay,2%,10%,1350,pending,190 Hollow Ridge Hill,false
2376284198,Pepito,25/04/2024,pmcfarlangg@google.nl,mustard oil,oil,9,1440,cash,0.9%,10%,1296,pending,36640 Cherokee Circle,true
9158124837,Jayme,12/04/2024,jnottlegh@cisco.com,coconut oil,oil,19,3800,Gpay,1%,100%,3610,paid,3829 Emmet Pass,true
5087479200,Petrina,11/01/2024,pbarnbrookgi@marriott.com,mustard oil,oil,20,3200,credit card,2%,80%,3136,pending,8 Lake View Center,true
7106404497,Arturo,01/03/2024,ahastgj@arizona.edu,palm oil,oil,19,2280,cash,0.9%,50%,2257.2,pending,211 Hazelcrest Pass,false
9828670623,Noelani,04/04/2024,natleygk@domainmarket.com,mustard oil,oil,6,960,cash,1%,10%,864,pending,9807 Pankratz Drive,true
3982768098,Melosa,05/04/2024,mdasentgl@tumblr.com,palm oil,oil,2,240,Gpay,0.9%,10%,216,pending,5 Oak Lane,true
5796654195,Lola,27/03/2024,lmccrohongm@comcast.net,coconut oil,oil,16,3200,debit card,1%,100%,3040,paid,58970 Springview Alley,true
8953323738,Barbe,18/02/2024,bslatengn@amazon.co.jp,palm oil,oil,1,120,debit card,2%,50%,118.8,pending,4162 Stoughton Pass,true
9973488180,Remus,06/01/2024,rradborngo@canalblog.com,olive oil,oil,11,2420,Gpay,0.9%,50%,2395.8,pending,2 Stoughton Court,false
9831718240,Brett,21/02/2024,bokuddyhygp@cnet.com,olive oil,oil,23,5060,PayPal,2%,10%,4554,pending,9843 Mcguire Hill,false
8170874823,Shandra,28/04/2024,stinwellgq@harvard.edu,Sunflower oil,oil,6,900,Gpay,0.9%,100%,855,paid,7598 Eagan Avenue,true
6284456549,Herbert,08/03/2024,hfitzgilbertgr@multiply.com,mustard oil,oil,20,3200,credit card,2%,100%,3040,paid,633 Laurel Parkway,false
9606852091,Brenden,28/03/2024,bmaffezzoligs@naver.com,palm oil,oil,16,1920,PayPal,2%,10%,1728,pending,43276 Gerald Terrace,true
9023085876,Ilka,03/04/2024,ihewellgt@timesonline.co.uk,olive oil,oil,17,3740,PayPal,1%,50%,3702.6,pending,63174 Macpherson Trail,true
0861127528,Florette,08/01/2024,ffiddlergu@behance.net,coconut oil,oil,14,2800,Gpay,2%,10%,2520,pending,654 Kedzie Pass,true
8545932960,Jacquelin,05/04/2024,jdwinegv@about.me,olive oil,oil,21,4620,credit card,2%,80%,4527.6,pending,769 Bonner Hill,false
0692608141,Ferdy,09/03/2024,fbrettellgw@joomla.org,palm oil,oil,4,480,PayPal,0.9%,50%,475.2,pending,7965 Mccormick Junction,false
2587171229,Cora,16/04/2024,cwattongx@wiley.com,olive oil,oil,9,1980,debit card,0.9%,90%,1920.6,pending,729 Crest Line Parkway,true
2477825992,Natalie,20/01/2024,ndominicaccigy@mozilla.org,olive oil,oil,10,2200,PayPal,0.9%,90%,2134,pending,942 Myrtle Street,true
5754680031,Faustina,27/04/2024,fnickersongz@tinypic.com,olive oil,oil,18,3960,cash,0.9%,10%,3564,pending,426 International Place,false
2999427441,Wylma,26/03/2024,wlawtieh0@businesswire.com,Sunflower oil,oil,4,600,Gpay,0.9%,10%,540,pending,73337 Gina Drive,false
9377834937,Cyb,16/03/2024,cpancosth1@chron.com,coconut oil,oil,6,1200,debit card,1%,50%,1188,pending,0705 Washington Street,true
1451136560,Nonie,12/03/2024,nhuckstepph2@go.com,Sunflower oil,oil,14,2100,PayPal,1%,50%,2079,pending,8913 Morrow Way,false
7234891773,Lorianna,25/02/2024,lkaubischh3@answers.com,palm oil,oil,1,120,cash,1%,100%,114,paid,9138 Nobel Alley,false
9653623362,Stormy,04/01/2024,sblackallh4@zimbio.com,coconut oil,oil,9,1800,Gpay,1%,100%,1710,paid,27 Messerschmidt Trail,true
7006921767,Zorah,01/04/2024,zbendelh5@hhs.gov,olive oil,oil,2,440,Gpay,1%,80%,431.2,pending,701 Lawn Point,true
7535615023,Jamie,31/03/2024,jbellworthyh6@tumblr.com,mustard oil,oil,12,1920,Gpay,2%,100%,1824,paid,21 Saint Paul Road,true
1673230873,Galen,17/02/2024,grakesh7@howstuffworks.com,Sunflower oil,oil,24,3600,PayPal,1%,100%,3420,paid,885 Lake View Center,true
8070693010,Neddy,08/02/2024,nbutchersh8@nifty.com,Sunflower oil,oil,20,3000,credit card,2%,90%,2910,pending,176 West Way,true
8451316425,Nara,15/04/2024,nadriaensh9@wikispaces.com,Sunflower oil,oil,9,1350,Gpay,0.9%,10%,1215,pending,28 Cascade Drive,false
9042555149,Aksel,26/01/2024,ayorkstonha@google.fr,coconut oil,oil,14,2800,credit card,2%,80%,2744,pending,23 Ohio Alley,false
1446776298,Bradney,20/04/2024,bcalderahb@vinaora.com,olive oil,oil,20,4400,PayPal,1%,50%,4356,pending,446 Nobel Pass,false
7953743183,Alison,02/04/2024,aleaknerhc@boston.com,olive oil,oil,14,3080,debit card,2%,100%,2926,paid,8630 Logan Avenue,false
7040146401,Kali,08/02/2024,kfarragherhd@hao123.com,coconut oil,oil,13,2600,credit card,0.9%,90%,2522,pending,3672 Melby Court,true
2589025475,Naoma,02/04/2024,nmacounhe@umn.edu,olive oil,oil,2,440,PayPal,1%,50%,435.6,pending,1 La Follette Alley,true
7803316557,Corny,20/03/2024,clackeyhf@netvibes.com,palm oil,oil,1,120,Gpay,1%,90%,116.4,pending,7 Eagan Drive,true
5933420190,Roland,20/01/2024,rgleavehg@nydailynews.com,olive oil,oil,23,5060,Gpay,0.9%,50%,5009.4,pending,00464 Sherman Pass,true
1352690357,Alyce,19/04/2024,apolhillhh@auda.org.au,palm oil,oil,5,600,cash,0.9%,100%,570,paid,4 Melrose Center,false
9350998114,Reta,27/02/2024,rtrouncerhi@biglobe.ne.jp,palm oil,oil,3,360,credit card,0.9%,10%,324,pending,78 Green Ridge Street,true
1768619638,Nehemiah,08/03/2024,nlaybornhj@goo.ne.jp,palm oil,oil,25,3000,PayPal,0.9%,50%,2970,pending,5 Fisk Junction,true
4251824911,Deeann,25/03/2024,dtregennahk@ycombinator.com,palm oil,oil,18,2160,credit card,1%,80%,2116.8,pending,780 International Parkway,true
0550399976,Arne,20/04/2024,ashellyhl@smh.com.au,olive oil,oil,6,1320,debit card,1%,90%,1280.4,pending,50295 Del Mar Hill,true
0330140663,Elinore,17/01/2024,eklimenthm@usgs.gov,olive oil,oil,21,4620,PayPal,2%,80%,4527.6,pending,570 Muir Pass,false
2925490263,Ermina,31/01/2024,eprouthn@usatoday.com,palm oil,oil,6,720,debit card,1%,10%,648,pending,381 Goodland Circle,false
3543959603,Georas,26/02/2024,gsavineho@google.co.uk,mustard oil,oil,18,2880,credit card,1%,90%,2793.6,pending,9 Village Park,false
5785214989,Agata,14/01/2024,amelsomhp@mediafire.com,coconut oil,oil,8,1600,debit card,2%,80%,1568,pending,3797 La Follette Alley,true
3934931669,Ailene,15/01/2024,adalzellhq@unesco.org,olive oil,oil,13,2860,debit card,2%,100%,2717,paid,25085 Browning Way,true
1017183457,Thane,26/03/2024,tgiddingshr@patch.com,palm oil,oil,1,120,debit card,1%,10%,108,pending,89 Oneill Way,false
4181422275,Adria,20/01/2024,agobyhs@scientificamerican.com,palm oil,oil,10,1200,debit card,1%,50%,1188,pending,684 Logan Point,true
9487715517,Dorrie,17/04/2024,dwildinght@mlb.com,palm oil,oil,22,2640,cash,0.9%,80%,2587.2,pending,9115 Sycamore Lane,true
8869543226,Skip,06/03/2024,sdaburnhu@wisc.edu,coconut oil,oil,25,5000,PayPal,2%,100%,4750,paid,7 Everett Plaza,true
9672263287,Roby,01/04/2024,rlohoarhv@wordpress.com,palm oil,oil,5,600,PayPal,1%,100%,570,paid,46759 Fordem Park,true
0577195514,Shoshanna,02/05/2024,sdeanehw@is.gd,coconut oil,oil,13,2600,Gpay,1%,10%,2340,pending,3200 Sugar Junction,true
8856610787,Karlotte,25/03/2024,kbattanyhx@nifty.com,mustard oil,oil,24,3840,debit card,1%,10%,3456,pending,3813 Prairie Rose Park,true
0184391245,Wally,14/02/2024,wmckeaneyhy@paypal.com,mustard oil,oil,16,2560,debit card,2%,10%,2304,pending,94110 Oxford Road,false
2523664143,Fran,07/02/2024,fstenethz@wufoo.com,olive oil,oil,15,3300,cash,0.9%,100%,3135,paid,936 Nancy Alley,false
6976809511,Kiersten,11/03/2024,kscrowtoni0@vinaora.com,mustard oil,oil,11,1760,debit card,2%,90%,1707.2,pending,0 Commercial Avenue,true
3428728483,Thatcher,03/02/2024,tboogi1@about.me,Sunflower oil,oil,10,1500,PayPal,1%,90%,1455,pending,8 Forest Dale Pass,false
9682438241,Shaina,08/01/2024,slordi2@soup.io,palm oil,oil,12,1440,credit card,0.9%,90%,1396.8,pending,648 Hauk Court,true
9741155115,Gaye,01/04/2024,gsissensi3@1und1.de,olive oil,oil,23,5060,cash,1%,50%,5009.4,pending,969 Messerschmidt Trail,true
3740897104,Webster,22/01/2024,wfearnsidesi4@canalblog.com,coconut oil,oil,3,600,debit card,0.9%,80%,588,pending,16711 Sauthoff Junction,false
2153797349,Lottie,27/04/2024,lbrandolinii5@archive.org,palm oil,oil,7,840,cash,0.9%,80%,823.2,pending,746 2nd Pass,false
6669717326,Averil,14/04/2024,asmalli6@unblog.fr,olive oil,oil,19,4180,credit card,2%,10%,3762,pending,549 Spenser Court,true
9048770394,Donavon,23/04/2024,dyeamani7@washington.edu,palm oil,oil,13,1560,debit card,1%,80%,1528.8,pending,5 Fordem Place,true
7819873299,Candis,26/02/2024,costridgei8@nyu.edu,palm oil,oil,11,1320,credit card,0.9%,80%,1293.6,pending,57 Nevada Street,false
5402677026,Chadwick,23/04/2024,cbritneri9@ustream.tv,palm oil,oil,11,1320,PayPal,2%,80%,1293.6,pending,24553 Oak Valley Avenue,false
5699733051,Val,05/04/2024,vbarnwillia@reference.com,coconut oil,oil,19,3800,debit card,2%,50%,3762,pending,61 Vernon Place,false
2215493658,Anni,09/01/2024,abannisterib@yahoo.co.jp,coconut oil,oil,22,4400,credit card,1%,90%,4268,pending,0 Emmet Road,true
2496776098,Joni,26/04/2024,jhappertic@example.com,olive oil,oil,23,5060,cash,1%,10%,4554,pending,1 Stuart Junction,false
4321862078,Melisa,03/03/2024,msurridgeid@weather.com,mustard oil,oil,21,3360,Gpay,2%,50%,3326.4,pending,9 Eggendart Junction,true
2732869872,Marvin,03/04/2024,mkilduffie@nifty.com,palm oil,oil,4,480,credit card,1%,10%,432,pending,5073 Bartelt Terrace,true
1488078599,Bekki,10/01/2024,bmewburnif@godaddy.com,Sunflower oil,oil,4,600,credit card,1%,80%,588,pending,5861 Jenna Center,true
7682536624,Lian,22/02/2024,lkeayig@posterous.com,mustard oil,oil,4,640,PayPal,2%,80%,627.2,pending,335 Corben Pass,true
1032401214,Byron,06/02/2024,bnezeyih@a8.net,mustard oil,oil,25,4000,Gpay,2%,80%,3920,pending,4486 Dakota Lane,true
4299226267,Peadar,16/04/2024,ptollowii@parallels.com,mustard oil,oil,23,3680,credit card,2%,90%,3569.6,pending,0 Glendale Plaza,false
4543763475,Silvie,21/01/2024,sloughmanij@is.gd,coconut oil,oil,17,3400,PayPal,0.9%,50%,3366,pending,019 Hooker Center,false
3909183646,Zuzana,03/05/2024,zharrildik@springer.com,mustard oil,oil,11,1760,Gpay,1%,10%,1584,pending,923 Boyd Court,true
9473004966,Cicily,18/03/2024,cstareil@comsenz.com,coconut oil,oil,23,4600,Gpay,2%,10%,4140,pending,0 Eagan Pass,false
3977676822,Laird,28/03/2024,ldonaherim@chronoengine.com,palm oil,oil,1,120,debit card,0.9%,90%,116.4,pending,37 Dapin Court,true
7441639204,Fred,27/01/2024,fwilcottin@narod.ru,olive oil,oil,22,4840,cash,1%,80%,4743.2,pending,285 Holy Cross Alley,false
3410920153,Adrian,13/02/2024,apuddingio@skype.com,palm oil,oil,8,960,PayPal,2%,90%,931.2,pending,0335 Spohn Pass,true
2840684500,Carline,15/03/2024,cgaytherip@uiuc.edu,coconut oil,oil,14,2800,credit card,1%,100%,2660,paid,98 Waubesa Place,true
9932755451,Gayel,26/03/2024,glacasaiq@chronoengine.com,palm oil,oil,2,240,Gpay,0.9%,100%,228,paid,16 Truax Parkway,false
6065372900,Dimitry,18/04/2024,dstattonir@marketwatch.com,olive oil,oil,11,2420,Gpay,2%,10%,2178,pending,8969 Southridge Junction,true
0443228671,Clevie,20/02/2024,cjickellsis@cocolog-nifty.com,Sunflower oil,oil,25,3750,PayPal,1%,10%,3375,pending,3 Mitchell Street,true
7543236842,Luther,06/04/2024,lcollishawit@icq.com,mustard oil,oil,8,1280,PayPal,0.9%,50%,1267.2,pending,7125 Grim Center,false
9443402009,Northrup,30/01/2024,nranaghaniu@4shared.com,mustard oil,oil,21,3360,debit card,0.9%,80%,3292.8,pending,827 2nd Lane,true
2074626266,Mina,24/03/2024,mhardstaffiv@creativecommons.org,palm oil,oil,6,720,debit card,0.9%,50%,712.8,pending,61 Burrows Avenue,false
9037348114,Ephrem,08/01/2024,ecastriiw@webs.com,Sunflower oil,oil,6,900,credit card,0.9%,50%,891,pending,16 Messerschmidt Court,true
6107014950,Grete,16/04/2024,gbeeversix@chronoengine.com,coconut oil,oil,2,400,credit card,0.9%,100%,380,paid,814 Vera Circle,true
9464880708,Judah,22/02/2024,jvankoviy@rambler.ru,mustard oil,oil,5,800,credit card,1%,10%,720,pending,7221 Hermina Street,false
2568259663,Carlen,18/02/2024,cdeckeriz@who.int,palm oil,oil,15,1800,cash,1%,100%,1710,paid,1226 Iowa Avenue,true
2533112186,Tish,02/02/2024,trizzonej0@cmu.edu,palm oil,oil,16,1920,debit card,1%,50%,1900.8,pending,84 Schlimgen Parkway,true
5200796407,Chrissy,15/03/2024,cryderj1@unicef.org,coconut oil,oil,2,400,PayPal,1%,90%,388,pending,56481 Mallory Way,false
9276523030,Asia,30/03/2024,apendleberryj2@about.me,mustard oil,oil,8,1280,debit card,1%,10%,1152,pending,13666 Caliangt Street,true
4813187773,Free,15/02/2024,fdressellj3@slideshare.net,Sunflower oil,oil,9,1350,cash,1%,80%,1323,pending,689 Mariners Cove Parkway,true
9863049891,Norbert,27/03/2024,nlangerenj4@goo.ne.jp,mustard oil,oil,14,2240,Gpay,1%,50%,2217.6,pending,44 Melvin Alley,false
8231274332,Algernon,28/01/2024,amacknockerj5@time.com,coconut oil,oil,11,2200,cash,2%,10%,1980,pending,657 Old Gate Court,false
1175811513,Delaney,24/02/2024,dgayj6@1und1.de,palm oil,oil,7,840,Gpay,2%,10%,756,pending,6180 3rd Way,false
7337513461,Helena,30/01/2024,hborrelj7@ftc.gov,olive oil,oil,5,1100,cash,0.9%,10%,990,pending,642 Fuller Road,true
8207172983,Tabina,13/04/2024,trosenstockj8@columbia.edu,olive oil,oil,13,2860,credit card,0.9%,50%,2831.4,pending,87 Jackson Pass,true
9723778653,Joana,10/03/2024,jlethbridgej9@etsy.com,palm oil,oil,8,960,credit card,2%,50%,950.4,pending,57183 Rockefeller Road,false
1581823576,Lynda,27/03/2024,lblakemanja@java.com,palm oil,oil,24,2880,PayPal,1%,80%,2822.4,pending,63 Morningstar Hill,false
2097056180,Gothart,18/01/2024,gmcmakinjb@linkedin.com,palm oil,oil,3,360,PayPal,1%,80%,352.8,pending,664 Pepper Wood Center,true
6209677916,Derk,08/03/2024,dbrettlejc@wp.com,olive oil,oil,8,1760,debit card,1%,80%,1724.8,pending,45 Susan Alley,false
0171720482,Pierson,15/03/2024,pwhartonbyjd@list-manage.com,olive oil,oil,6,1320,cash,1%,50%,1306.8,pending,3 Mendota Alley,true
7620625593,Hope,17/02/2024,hgerrieje@ox.ac.uk,coconut oil,oil,21,4200,debit card,2%,50%,4158,pending,35409 Anderson Hill,false
6468487862,Wilt,25/01/2024,wbascombjf@cocolog-nifty.com,palm oil,oil,2,240,cash,2%,90%,232.8,pending,746 Rieder Trail,false
4724667117,Nicoli,13/02/2024,nstathorjg@blog.com,mustard oil,oil,13,2080,Gpay,0.9%,90%,2017.6,pending,81 Armistice Pass,true
8407651311,Seward,25/04/2024,swadlowjh@amazon.co.jp,olive oil,oil,11,2420,Gpay,0.9%,100%,2299,paid,9 Corry Drive,false
8176387509,Lambert,07/03/2024,lsimonotji@networkadvertising.org,olive oil,oil,17,3740,Gpay,2%,10%,3366,pending,90 Arrowood Plaza,true
0126101515,Lek,27/04/2024,ldunksjj@state.tx.us,palm oil,oil,23,2760,PayPal,2%,50%,2732.4,pending,70531 Colorado Road,true
6425840439,Padraic,24/02/2024,pantognonijk@oracle.com,coconut oil,oil,19,3800,debit card,0.9%,80%,3724,pending,48 Nevada Circle,false
0277024463,Frannie,13/02/2024,fsadlerjl@goodreads.com,mustard oil,oil,18,2880,credit card,0.9%,100%,2736,paid,2325 Grim Pass,false
4546363311,Sheri,07/01/2024,sgironejm@odnoklassniki.ru,Sunflower oil,oil,8,1200,Gpay,1%,10%,1080,pending,65685 Fair Oaks Alley,false
2933767058,Valdemar,13/04/2024,vmckeeversjn@apple.com,mustard oil,oil,17,2720,cash,2%,10%,2448,pending,246 Valley Edge Plaza,false
8362915455,Coletta,26/01/2024,csinejo@auda.org.au,Sunflower oil,oil,18,2700,PayPal,0.9%,90%,2619,pending,44590 Morrow Way,true
2097900844,Melosa,01/02/2024,mdibleyjp@amazon.co.jp,palm oil,oil,17,2040,debit card,0.9%,90%,1978.8,pending,142 Bunker Hill Pass,false
9627362603,Chantal,30/01/2024,cdelayglesiajq@accuweather.com,coconut oil,oil,17,3400,credit card,1%,90%,3298,pending,75 Russell Hill,true
4307307445,Marietta,22/02/2024,mdrysdalejr@smugmug.com,palm oil,oil,18,2160,cash,1%,10%,1944,pending,8 Loftsgordon Plaza,false
7705527316,Cathlene,03/03/2024,ccrossanjs@icio.us,coconut oil,oil,19,3800,PayPal,2%,90%,3686,pending,369 6th Plaza,false
8030192584,Coriss,18/01/2024,cfreethjt@slashdot.org,Sunflower oil,oil,9,1350,credit card,2%,80%,1323,pending,38 Mitchell Circle,true
5301358758,Shannen,14/01/2024,serskinju@sphinn.com,coconut oil,oil,8,1600,PayPal,0.9%,90%,1552,pending,7046 Schlimgen Park,false
5924663213,Stoddard,25/02/2024,sbeauchopjv@tripadvisor.com,palm oil,oil,1,120,debit card,0.9%,100%,114,paid,47 Burrows Plaza,false
4683798484,Iorgo,09/02/2024,ivibertjw@weibo.com,mustard oil,oil,1,160,debit card,0.9%,80%,156.8,pending,0 Columbus Trail,true
3399136129,Amy,15/01/2024,aethelstonejx@goodreads.com,Sunflower oil,oil,17,2550,Gpay,0.9%,10%,2295,pending,085 Eagle Crest Drive,false
3801412431,Annie,02/03/2024,acumberlidgejy@mit.edu,palm oil,oil,4,480,Gpay,0.9%,50%,475.2,pending,9228 Barnett Drive,true
3339610398,Derril,06/01/2024,dtrymmejz@google.ca,palm oil,oil,25,3000,Gpay,2%,90%,2910,pending,29 Arrowood Drive,true
4580896971,Simone,25/01/2024,snowillk0@networksolutions.com,mustard oil,oil,3,480,debit card,2%,100%,456,paid,7 Crowley Road,false
3376090963,Alva,11/01/2024,asayk1@yolasite.com,olive oil,oil,14,3080,cash,2%,80%,3018.4,pending,22113 Kennedy Trail,false
7156203908,Cybil,17/03/2024,cdunsmorek2@china.com.cn,palm oil,oil,20,2400,debit card,1%,50%,2376,pending,56659 Butternut Parkway,false
7008660707,Aeriela,13/04/2024,amanachk3@si.edu,olive oil,oil,18,3960,Gpay,0.9%,80%,3880.8,pending,5 Harbort Pass,false
1610528034,Minnie,09/01/2024,mannettk4@samsung.com,Sunflower oil,oil,9,1350,debit card,2%,10%,1215,pending,9312 Swallow Point,true
6973853382,April,22/02/2024,ahawksleyk5@economist.com,mustard oil,oil,8,1280,Gpay,2%,80%,1254.4,pending,09 Schiller Place,true
3277715582,Fan,13/02/2024,frohlfingk6@dell.com,Sunflower oil,oil,13,1950,Gpay,1%,80%,1911,pending,9987 Rieder Terrace,false
0351387692,Caresse,28/03/2024,crotgek7@twitter.com,Sunflower oil,oil,7,1050,credit card,0.9%,100%,997.5,paid,1 Mendota Center,false
3926927577,Lynea,07/04/2024,lcultchethk8@tuttocitta.it,Sunflower oil,oil,24,3600,PayPal,2%,50%,3564,pending,29412 Sundown Pass,false
0107863847,Caritta,11/04/2024,chekk9@typepad.com,Sunflower oil,oil,2,300,PayPal,1%,80%,294,pending,57 Jenna Parkway,true
7432719535,Nichols,07/01/2024,nbatkinka@barnesandnoble.com,palm oil,oil,15,1800,Gpay,2%,10%,1620,pending,9090 Loomis Hill,false
4327843717,Abie,03/02/2024,aspurwaykb@nifty.com,palm oil,oil,11,1320,debit card,0.9%,10%,1188,pending,20509 Clove Terrace,true
6148064642,Eb,16/04/2024,ephilippetkc@t.co,coconut oil,oil,2,400,PayPal,0.9%,50%,396,pending,0 Vahlen Road,false
5851183543,Serene,03/01/2024,sthorowgoodkd@google.fr,olive oil,oil,20,4400,cash,1%,90%,4268,pending,422 Glendale Avenue,false
7110430421,Kele,29/03/2024,ktebbitke@google.ru,coconut oil,oil,9,1800,credit card,2%,90%,1746,pending,9 Valley Edge Road,false
7379166506,Lark,08/03/2024,lgilardikf@netscape.com,Sunflower oil,oil,14,2100,credit card,1%,100%,1995,paid,34 Donald Alley,true
1388379414,Benjie,07/02/2024,bzuponekg@unesco.org,coconut oil,oil,15,3000,PayPal,0.9%,50%,2970,pending,42 Linden Pass,true
2967058912,Monte,07/04/2024,mhankskh@amazon.com,Sunflower oil,oil,3,450,credit card,1%,50%,445.5,pending,7 Lunder Circle,false
1502658143,Barrie,06/01/2024,bmillarki@google.es,palm oil,oil,9,1080,PayPal,2%,90%,1047.6,pending,4959 Pankratz Junction,false
5132569714,Curtice,18/01/2024,cyateskj@multiply.com,palm oil,oil,10,1200,debit card,2%,10%,1080,pending,1296 Anderson Plaza,true
2344393978,Mallorie,20/02/2024,mfilchaginkk@cnbc.com,mustard oil,oil,23,3680,credit card,1%,10%,3312,pending,07 International Way,true
3835991345,Hinze,24/04/2024,hcotonkl@list-manage.com,coconut oil,oil,18,3600,credit card,0.9%,90%,3492,pending,703 Monica Center,false
9161220132,Neysa,28/02/2024,ndukekm@devhub.com,mustard oil,oil,25,4000,credit card,2%,100%,3800,paid,680 Becker Alley,true
4286088197,Paolo,02/02/2024,pbowkleykn@hexun.com,olive oil,oil,6,1320,credit card,0.9%,80%,1293.6,pending,65 Lindbergh Road,true
7838722268,Rutger,14/02/2024,rjosefovicko@weibo.com,olive oil,oil,9,1980,Gpay,0.9%,80%,1940.4,pending,29 Vernon Street,false
0118624768,Ynez,27/04/2024,yshielkp@irs.gov,olive oil,oil,4,880,cash,2%,50%,871.2,pending,052 Hanover Park,true
1745697543,Vina,11/04/2024,vdeankq@amazon.co.uk,mustard oil,oil,3,480,debit card,1%,90%,465.6,pending,20835 Carioca Pass,false
